Name,SMILES
Hemi-Babim,NC(=N)C1=CC2=C(NC(CC3=NC4=C(N3)C=CC=C4)=N2)C=C1
Hemoporfin,CC(O)C1=C2NC(\C=C3/N=C(/C=C4\N\C(=C/C5=N/C(=C\2)/C(C)=C5C(C)O)C(C)=C4CCC(O)=O)C(CCC(O)=O)=C3C)=C1C
Henagliflozin,CCOC1=CC=C(CC2=CC(=CC=C2Cl)[C@@]23OC[C@@](CO)(O2)[C@@H](O)[C@H](O)[C@H]3O)C=C1F
Henatinib,CC1=C(NC2=C1C(=O)N(C[C@H](O)CN1CCOCC1)CCC2)\C=C1/C(=O)NC2=CC=C(F)C=C12
Heparin Disaccharide I-S,[H][C@]1(O)O[C@]([H])(COS([O-])(=O)=O)[C@@]([H])(O[C@]2([H])OC(=C[C@]([H])(O)[C@@]2([H])OS([O-])(=O)=O)C([O-])=O)[C@]([H])(O)[C@@]1([H])NS([O-])(=O)=O
Heparin Disaccharide Iii-S,[H][C@]1(O)O[C@]([H])(CO)[C@@]([H])(O[C@]2([H])OC(=C[C@]([H])(O)[C@@]2([H])OS([O-])(=O)=O)C([O-])=O)[C@]([H])(O)[C@@]1([H])NS([O-])(=O)=O
Heptabarbital,CCC1(C(=O)NC(=O)NC1=O)C1=CCCCCC1
Heptaethylene glycol,OCCOCCOCCOCCOCCOCCOCCO
Heptaminol,CC(N)CCCC(C)(C)O
Heptamolybdate,O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[Mo].[Mo].[Mo].[Mo].[Mo].[Mo].[Mo]
Heptanamide,CCCCCCC(N)=O
"Heptane-1,2,3-Triol",[H][C@@](O)(CO)[C@]([H])(O)CCCC
Heptanoic acid,CCCCCCC(O)=O
Heptulose-2-Phosphate,C[C@]1(OP(O)(O)=O)O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
Heptyl 1-Thiohexopyranoside,[H][C@]1(CO)O[C@@]([H])(SCCCCCCC)[C@]([H])(O)[C@@]([H])(O)[C@]1([H])O
Heptyl glucoside,CCCCCCCO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
Hesperetin,COC1=C(O)C=C(C=C1)[C@@H]1CC(=O)C2=C(O)C=C(O)C=C2O1
Hesperidin,COC1=CC=C(C=C1O)[C@@H]1CC(=O)C2=C(O1)C=C(O[C@@H]1O[C@H](CO[C@@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3O)[C@@H](O)[C@H](O)[C@H]1O)C=C2O
Hesperidin methylchalcone,COC1=CC=C(\C=C\C(=O)C2=C(OC)C=C(O[C@@H]3O[C@H](CO[C@@H]4O[C@@H](C)[C@H](O)[C@@H](O)[C@H]4O)[C@@H](O)[C@H](O)[C@H]3O)C=C2O)C=C1O
Hetacillin,[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2N1C(=O)[C@H](NC1(C)C)C1=CC=CC=C1)C(O)=O
Hetrombopag,CC1=NN(C(=O)\C1=N/NC1=C(O)C(=CC=C1)C1=CC=C(O1)C(O)=O)C1=CC=C2CCCCC2=C1
Hexachlorophene,OC1=C(CC2=C(O)C(Cl)=CC(Cl)=C2Cl)C(Cl)=C(Cl)C=C1Cl
Hexadecanal,CCCCCCCCCCCCCCCC=O
Hexadecanesulfonyl fluoride,CCCCCCCCCCCCCCCCS(F)(=O)=O
Hexadecyl Octanoate,CCCCCCCCCCCCCCCOC(=O)CCCCCCC
Hexafluoroacetone Hydrate,OC(O)(C(F)(F)F)C(F)(F)F
Hexafluronium,C[N+](C)(CCCCCC[N+](C)(C)C1C2=C(C=CC=C2)C2=C1C=CC=C2)C1C2=C(C=CC=C2)C2=C1C=CC=C2
Hexamethonium,C[N+](C)(C)CCCCCC[N+](C)(C)C
Hexamethylene diamine,NCCCCCCN
Hexamidine,NC(=N)C1=CC=C(OCCCCCCOC2=CC=C(C=C2)C(N)=N)C=C1
Hexaminolevulinate,[H]N([H])CC(=O)CCC(=O)OCCCCCC
"Hexane-1,6-Diol",OCCCCCCO
Hexanoyl-CoA,CCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(O)(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP(O)(O)=O)N1C=NC2=C1N=CN=C2N
Hexapropymate,NC(=O)OC1(CC#C)CCCCC1
Hexatantalum Dodecabromide,Br.Br.Br.Br.Br.Br.Br.Br.Br.Br.Br.[Br-].[Ta].[Ta].[Ta].[Ta].[Ta].[Ta+]
Hexestrol,[H][C@](CC)(C1=CC=C(O)C=C1)[C@]([H])(CC)C1=CC=C(O)C=C1
Hexetidine,CCCCC(CC)CN1CN(CC(CC)CCCC)CC(C)(N)C1
Hexobarbital,CN1C(=O)NC(=O)C(C)(C1=O)C1=CCCCC1
Hexobendine,COC1=CC(=CC(OC)=C1OC)C(=O)OCCCN(C)CCN(C)CCCOC(=O)C1=CC(OC)=C(OC)C(OC)=C1
Hexocyclium,C[N+]1(C)CCN(CC(O)(C2CCCCC2)C2=CC=CC=C2)CC1
Hexoprenaline,OC(CNCCCCCCNCC(O)C1=CC(O)=C(O)C=C1)C1=CC(O)=C(O)C=C1
Hexylcaine,CC(CNC1CCCCC1)OC(=O)C1=CC=CC=C1
Hexylphosphonic acid (R)-2-methyl-3-phenylpropyl ester,CCCCCCP(O)(=O)OC[C@H](C)CC1=CC=CC=C1
Hexylphosphonic acid (S)-2-methyl-3-phenylpropyl ester,CCCCCCP(O)(=O)OC[C@@H](C)CC1=CC=CC=C1
Hexylresorcinol,CCCCCCC1=C(O)C=C(O)C=C1
"Hg9a-9, Nonanoyl-N-Hydroxyethylglucamide",[H][C@](O)(CO)[C@]([H])(O)[C@]([H])(O)[C@]([H])(O)CN(CCO)C(=O)CCCCCCCC
Hidrosmin,COC1=CC=C(C=C1O)C1=CC(=O)C2=C(OCCO)C=C(O[C@@H]3O[C@H](CO[C@@H]4O[C@@H](C)[C@H](O)[C@@H](O)[C@H]4O)[C@@H](O)[C@H](O)[C@H]3O)C=C2O1
Higenamine,OC1=CC=C(CC2NCCC3=C2C=C(O)C(O)=C3)C=C1
Hispidulin,COC1=C(O)C2=C(OC(=CC2=O)C2=CC=C(O)C=C2)C=C1O
Histamine,NCCC1=CNC=N1
Histamine glutarimide,O=C1CCCC(=O)N1CCC1=CN=CN1
Histapyrrodine,C(CN1CCCC1)N(CC1=CC=CC=C1)C1=CC=CC=C1
Histidine,N[C@@H](CC1=CNC=N1)C(O)=O
Histidinol,[H][C@@]([NH3+])(CO)CC1=CN=CN1
Histidyl-Adenosine Monophosphate,[H][C@](N)(CC1=CN=CN1)C(=O)OP(O)(=O)OC[C@@]1([H])O[C@@]([H])(N2C=NC3=C(N)N=CN=C23)[C@]([H])(O)[C@]1([H])O
Histrelin,CC(O)=O.CC(O)=O.CCNC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCNC(N)=N)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC1=CN(CC2=CC=CC=C2)C=N1)NC(=O)[C@H](CC1=CC=C(O)C=C1)NC(=O)[C@H](CO)NC(=O)[C@H](CC1=CNC2=C1C=CC=C2)NC(=O)[C@H](CC1=CNC=N1)NC(=O)[C@@H]1CCC(=O)N1
HIV Integrase Inhibitor,CN1C(=O)C(O)=C(N=C1N1CCCCS1(=O)=O)C(=O)NCC1=CC=C(F)C=C1
HKI-357,CCOC1=C(NC(=O)\C=C\CN(C)C)C=C2C(NC3=CC=C(OCC4=CC=CC(F)=C4)C(Cl)=C3)=C(C=NC2=C1)C#N
HM-30181,[H]N(C(=O)C1=CC(=O)C2=CC=CC=C2O1)C1=CC(OC)=C(OC)C=C1C1=NN(N=N1)C1=CC=C(CCN2CCC3=CC(OC)=C(OC)C=C3C2)C=C1
HM-43239,C[C@H]1CN(CC2=CC(=CC(NC3=NC=C(Cl)C(=N3)C3=CNC4=C3C=CC(C)=C4)=C2)C2CC2)C[C@@H](C)N1
Homatropine,[H][C@]12CC[C@]([H])(C[C@@H](C1)OC(=O)C(O)C1=CC=CC=C1)N2C
Homatropine methylbromide,[Br-].C[N+]1(C)C2CCC1CC(C2)OC(=O)C(O)C1=CC=CC=C1
Homochlorcyclizine,CN1CCCN(CC1)C(C1=CC=CC=C1)C1=CC=C(Cl)C=C1
Homocysteine,N[C@@H](CCS)C(O)=O
Homogentisic acid,OC(=O)CC1=CC(O)=CC=C1O
HOMOPHENYLALANINYLMETHANE,[H][C@](N)(CCC1=CC=CC=C1)C(C)=O
Homosalate,CC1CC(CC(C)(C)C1)OC(=O)C1=C(O)C=CC=C1
Homoserine Lactone,N[C@@H]1CCOC1=O
HONH-BENZYLMALONYL-L-ALANYLGLYCINE-P-NITROANILIDE,[H][C@@](C)(NC(=O)[C@]([H])(CC1=CC=CC=C1)C(=O)NO)C(=O)NCC(=O)NC1=CC=C(C=C1)[N+]([O-])=O
Hopantenic acid,CC(C)(CO)[C@@H](O)C(=O)NCCCC(O)=O
HQP1351,CN1CCN(CC2=C(C=C(NC(=O)C3=CC(C#CC4=CC5=C(NN=C5)N=C4)=C(C)C=C3)C=C2)C(F)(F)F)CC1
HSD-016,C[C@@H]1CN(CCN1S(=O)(=O)C1=CC=CC(=C1)[C@@](C)(O)C(F)(F)F)C1=CC=C(F)C=C1C(F)(F)F
HSK-3486,CC(C)C1=CC=CC([C@H](C)C2CC2)=C1O
HT-0712,COC1=CC=C(C=C1OC1CCCC1)[C@H]1CNC(=O)[C@H](CC2=CC(C)=CC=C2)C1
Human blood group H type 1 trisaccharide,C[C@@H]1O[C@@H](O[C@@H]2[C@@H](O)[C@@H](O)[C@@H](CO)O[C@H]2O[C@H]2[C@H](O)[C@@H](CO)O[C@@H](O)[C@@H]2NC(C)=O)[C@@H](O)[C@H](O)[C@@H]1O
Huperzine A,[H][C@@]12CC3=C(C=CC(=O)N3)[C@@](N)(CC(C)=C1)\C2=C\C
Huperzine B,[H][C@]12CCCN[C@]11CC(C)=C[C@H]2CC2=C1C=CC(=O)N2
HX-1171,CCCCCCOC1=CC(C)=C(O)C(C)=C1C
Hyaluronic acid,CC(=O)N[C@H]1[C@H](O)O[C@H](CO)[C@@H](O)C1O[C@@H]1O[C@@H]([C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)C(O[C@@H]3O[C@@H]([C@@H](O)[C@H](O)[C@H]3O)C(O)=O)[C@H]2NC(C)=O)[C@H](O)[C@H]1O)C(O)=O
Hybrid Between B and C Type Hemes (Protoporphyrin Ixcontaining Fe),CCC1=C2C=C3N4C(=CC5=C(C)C(CCC(O)=O)=C6C=C7N8C(=CC(N2[Fe]48N56)=C1C)C(C)=C7CCC(O)=O)C(C=C)=C3C
Hycanthone,CCN(CC)CCNC1=C2C(=O)C3=CC=CC=C3SC2=C(CO)C=C1
Hydantocidin-5'-phosphate,[H]N1C(=O)N([H])[C@@]2(O[C@H](COP(O)(O)=O)[C@@H](O)[C@H]2O)C1=O
Hydracarbazine,[H]N([H])N([H])C1=NN=C(C=C1)C(=O)N([H])[H]
Hydracrylic acid,OCCC(O)=O
Hydralazine,NNC1=NN=CC2=CC=CC=C12
Hydrochloric acid,Cl
Hydrochlorothiazide,NS(=O)(=O)C1=C(Cl)C=C2NCNS(=O)(=O)C2=C1
Hydrocodone,[H][C@@]12OC3=C(OC)C=CC4=C3[C@@]11CCN(C)[C@]([H])(C4)[C@]1([H])CCC2=O
Hydrocortamate,[H][C@@]12CC[C@](O)(C(=O)COC(=O)CN(CC)CC)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C
Hydrocortisone,[H][C@@]12CC[C@](O)(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C
Hydrocortisone aceponate,[H][C@@]12CC[C@](OC(=O)CC)(C(=O)COC(C)=O)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C
Hydrocortisone acetate,[H][C@@]12CC[C@](O)(C(=O)COC(C)=O)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C
Hydrocortisone butyrate,[H][C@@]12CC[C@](OC(=O)CCC)(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C
Hydrocortisone cypionate,[H][C@@]12CC[C@](O)(C(=O)COC(=O)CCC3CCCC3)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C
Hydrocortisone phosphate,[H][C@@]12CC[C@](O)(C(=O)COP(O)(O)=O)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C
Hydrocortisone probutate,[H][C@@]12CC[C@](OC(=O)CCC)(C(=O)COC(=O)CC)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C
Hydrocortisone succinate,[H][C@@]12CC[C@](O)(C(=O)COC(=O)CCC(O)=O)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C
Hydrocortisone valerate,[H][C@@]12CC[C@](OC(=O)CCCC)(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C
Hydroflumethiazide,NS(=O)(=O)C1=CC2=C(NCNS2(=O)=O)C=C1C(F)(F)F
Hydrogen fluoride,F
Hydrogen iodide,I[H]
Hydrogen peroxide,OO
Hydrogenobyrinic acid,[H][C@]12N=C(\C(C)=C3/N=C(/C=C4\N=C(\C(\C)=C5/N[C@]1(C)[C@@](C)(CC(O)=O)[C@@H]5CCC(O)=O)[C@@](C)(CC(O)=O)[C@@H]4CCC(O)=O)C(C)(C)[C@@H]3CCC(O)=O)[C@](C)(CCC(O)=O)[C@H]2CC(O)=O
Hydrolyzed Cephalothin,[H][C@@](NC(=O)CC1=CC=CS1)(C(O)=O)[C@@]1([H])NC(C(O)=O)=C(C)CS1
Hydromorphinol,[H][C@@]12OC3=C(O)C=CC4=C3[C@@]11CCN(C)[C@]([H])(C4)[C@]1(O)CC[C@@H]2O
Hydromorphone,[H][C@@]12OC3=C(O)C=CC4=C3[C@@]11CCN(C)[C@]([H])(C4)[C@]1([H])CCC2=O
Hydronidone,CC1=CN(C(=O)C=C1)C1=CC=C(O)C=C1
Hydroquinidine,CC[C@H]1C[N@@]2CC[C@H]1C[C@@H]2[C@@H](O)C1=C2C=C(OC)C=CC2=NC=C1
Hydroquinine,CC[C@H]1C[N@@]2CC[C@H]1C[C@H]2[C@H](O)C1=C2C=C(OC)C=CC2=NC=C1
Hydroquinone,OC1=CC=C(O)C=C1
Hydrotalcite,O.O.O.O.O.O.O.O.O.O.O.O.[O--].[O--].[O--].[O--].[O--].[O--].[O--].[O--].[O--].[Mg++].[Mg++].[Mg++].[Mg++].[Mg++].[Mg++].[Al+3].[Al+3].[O-]C([O-])=O
Hydroxide ion,[O-][H]
Hydroxocobalamin,[N+]1=2[Co-3]345([N+]6=C7[C@H]([C@@](CC(=O)N)(C)[C@@]6([C@@]6(N3C(=C(C)C3=[N+]4C(C(C)(C)[C@@H]3CCC(=O)N)=CC3=[N+]5C(=C7C)[C@@](CC(=O)N)([C@@H]3CCC(=O)N)C)[C@@](C)([C@H]6CC(=O)N)CCC(NC[C@@H](C)OP(=O)(O[C@@H]3[C@H](O[C@H](N(C4=CC(=C(C=C14)C)C)C=2)[C@@H]3O)CO)[O-])=O)[H])C)CCC(=O)N)O[H]
Hydroxy-Phenyl-Acetic Acid 8-Methyl-8-Aza-Bicyclo[3.2.1]Oct-3-Yl Ester,[H][C@](O)(C(=O)O[C@@]1([H])C[C@]2([H])CC[C@]([H])(C1)N2C)C1=CC=CC=C1
"Hydroxy(oxo)(2-{(1S)-2,2,2-trifluoro-1-[2-(trimethylarsonio)ethoxy]ethyl}phenyl)ammonium",[H][C@](OCC[As+](C)(C)C)(C1=CC=CC=C1[N+](O)=O)C(F)(F)F
"HYDROXY(OXO)(3-{[(2Z)-4-[3-(1H-1,2,4-TRIAZOL-1-YLMETHYL)PHENYL]PYRIMIDIN-2(5H)-YLIDENE]AMINO}PHENYL)AMMONIUM",O=N(=O)C1=CC=CC(=C1)\N=C1\N=CCC(=N1)C1=CC=CC(CN2C=NC=N2)=C1
HYDROXY[3-(6-METHYLPYRIDIN-2-YL)PROPYL]FORMAMIDE,CC1=NC(CCCN(O)C=O)=CC=C1
Hydroxyaminovaline,CC(C)[C@@H](N)C(=O)NO
Hydroxyamphetamine,CC(N)CC1=CC=C(O)C=C1
Hydroxybutyloxide,CC(O)CCOCCC(C)O
Hydroxychloroquine,CCN(CCO)CCCC(C)NC1=C2C=CC(Cl)=CC2=NC=C1
Hydroxycitronellal,[H]C(=O)CC(C)CCCC(C)(C)O
Hydroxydione,[H][C@@]1(CC[C@@]2([H])[C@]3([H])CC[C@]4([H])CC(=O)CC[C@]4(C)[C@@]3([H])CC[C@]12C)C(=O)CO
Hydroxyethyl cellulose,CC(O)COCC1OC(OC2C(COCC(C)O)OC(OCC(C)O)C(OCC(C)O)C2OCC(C)O)C(OCC(C)O)C(OCC(C)O)C1OCC(C)O
Hydroxyethylcysteine,N[C@@H](CSCCO)C(O)=O
Hydroxyethylpromethazine,CC(CN1C2=CC=CC=C2SC2=C1C=CC=C2)[N+](C)(C)CCO
Hydroxyfasudil,O=C1NC=CC2=C(C=CC=C12)S(=O)(=O)N1CCCNCC1
Hydroxyprogesterone,[H][C@@]12CC[C@](O)(C(C)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C
Hydroxyprogesterone caproate,[H][C@@]12CC[C@](OC(=O)CCCCC)(C(C)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C
Hydroxyproline,O[C@H]1CN[C@@H](C1)C(O)=O
Hydroxypropyl betadex,CC(O)COC[C@H]1O[C@@H]2O[C@@H]3[C@@H](CO)O[C@H](O[C@@H]4[C@@H](CO)O[C@H](O[C@@H]5[C@@H](CO)O[C@H](O[C@@H]6[C@@H](COCC(C)O)O[C@H](O[C@@H]7[C@@H](CO)O[C@H](O[C@@H]8[C@@H](COCC(C)O)O[C@H](O[C@H]1C[C@H]2O)[C@H](O)[C@H]8O)[C@H](O)[C@H]7OCC(C)O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5O)[C@H](OCC(C)O)[C@H]4O)[C@H](OCC(C)O)[C@H]3O
Hydroxypropyl tetrahydropyrantriol,CC(O)C[C@@H]1OC[C@@H](O)[C@H](O)[C@H]1O
Hydroxystilbamidine,NC(=N)C1=CC=C(\C=C\C2=C(O)C=C(C=C2)C(N)=N)C=C1
Hydroxytyrosol,OCCC1=CC=C(O)C(O)=C1
Hydroxyurea,NC(=O)NO
Hydroxyzine,OCCOCCN1CCN(CC1)C(C1=CC=CC=C1)C1=CC=C(Cl)C=C1
Hygromycin B,[H][C@@]12OC3(O[C@]1([H])[C@H](O[C@]1([H])[C@@H](O)[C@H](N)C[C@H](NC)[C@H]1O)O[C@H](CO)[C@@H]2O)O[C@]([H])([C@@H](N)CO)[C@H](O)[C@H](O)[C@H]3O
Hymecromone,CC1=CC(=O)OC2=C1C=CC(O)=C2
Hymenialdisine,[H][C@@]12C=C(Br)N=C1C(=O)NCC[C@]2([H])C1=NC(N)=NC1=O
Hyodeoxycholic Acid,[H][C@@]1(CC[C@@]2([H])[C@]3([H])C[C@H](O)[C@]4([H])C[C@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C)[C@H](C)CCC(O)=O
Hyoscyamine,CN1[C@H]2CC[C@@H]1C[C@@H](C2)OC(=O)[C@H](CO)C1=CC=CC=C1
Hyperforin,CC(C)C(=O)[C@@]12C(O)=C(CC=C(C)C)C(=O)[C@@](CC=C(C)C)(C[C@H](CC=C(C)C)[C@@]1(C)CCC=C(C)C)C2=O
Hypericin,CC1=C2C3=C(C)C=C(O)C4=C3C3=C5C2=C(C(O)=C1)C(=O)C1=C5C(=C(O)C=C1O)C1=C(O)C=C(O)C(C4=O)=C31
Hypochlorite,[O-]Cl
Hypochlorous acid,OCl
Hypophosphite,[O-]P=O
Hypoxanthine,O=C1N=CNC2=C1NC=N2
I-Coeleneterazine,[H][C@]1(CC2=CC=CC=C2)NC(=CN2C(=O)[C@](CC3=CC=C(I)C=C3)(OO)N=C12)C1=CC=C(O)C=C1
Ibacitabine,NC1=NC(=O)N(C=C1I)[C@H]1C[C@H](O)[C@@H](CO)O1
Ibandronate,CCCCCN(C)CCC(O)(P(O)(O)=O)P(O)(O)=O
Ibezapolstat,ClC1=C(Cl)C=C(CNC2=NC(=O)C3=C(N2)N=CN3CCN2CCOCC2)C=C1
Ibipinabant,CNC(=NS(=O)(=O)C1=CC=C(Cl)C=C1)N1C[C@@H](C(=N1)C1=CC=C(Cl)C=C1)C1=CC=CC=C1
Ibodutant,CC1=CC=C2C=C(SC2=C1)C(=O)NC1(CCCC1)C(=O)N[C@H](CC1=CC=CC=C1)C(=O)NCC1CCN(CC2CCOCC2)CC1
Ibopamine,CNCCC1=CC(OC(=O)C(C)C)=C(OC(=O)C(C)C)C=C1
Ibrutinib,NC1=NC=NC2=C1C(=NN2[C@@H]1CCCN(C1)C(=O)C=C)C1=CC=C(OC2=CC=CC=C2)C=C1
Ibudilast,CC(C)C(=O)C1=C2C=CC=CN2N=C1C(C)C
Ibuprofen,CC(C)CC1=CC=C(C=C1)C(C)C(O)=O
Ibuproxam,CC(C)CC1=CC=C(C=C1)C(C)C(=O)NO
Ibutilide,CCCCCCCN(CC)CCCC(O)C1=CC=C(NS(C)(=O)=O)C=C1
IC261,COC1=CC(OC)=C(\C=C2\C(=O)NC3=CC=CC=C23)C(OC)=C1
Icaridin,CCC(C)OC(=O)N1CCCCC1CCO
Icariin,COC1=CC=C(C=C1)C1=C(O[C@@H]2O[C@@H](C)[C@H](O)[C@@H](O)[C@H]2O)C(=O)C2=C(O)C=C(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)C(CC=C(C)C)=C2O1
Icaritin,COC1=CC=C(C=C1)C1=C(O)C(=O)C2=C(O)C=C(O)C(CC=C(C)C)=C2O1
Icatibant,[H][C@]12C[C@]([H])(N(C(=O)[C@@]3([H])CC4=C(CN3C(=O)[C@H](CO)NC(=O)[C@H](CC3=CC=CS3)NC(=O)CNC(=O)[C@]3([H])C[C@@H](O)CN3C(=O)[C@@H]3CCCN3C(=O)[C@H](CCCNC(N)=N)NC(=O)[C@H](N)CCCNC(N)=N)C=CC=C4)[C@@]1([H])CCCC2)C(=O)N[C@@H](CCCNC(N)=N)C(O)=O
ICI-164384,[H][C@@]12CC[C@H](O)[C@@]1(C)CC[C@]1([H])C3=CC=C(O)C=C3C[C@@H](CCCCCCCCCCC(=O)N(C)CCCC)[C@@]21[H]
Iclaprim,COC1=CC(CC2=CN=C(N)N=C2N)=C2C=CC(OC2=C1OC)C1CC1
Icosabutate,CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCCOC(CC)C(O)=O
Icosapent,CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCC(O)=O
Icosapent ethyl,CCOC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC
Icotinib,C#CC1=CC=CC(NC2=NC=NC3=CC4=C(OCCOCCOCCO4)C=C23)=C1
Idalopirdine,FC(F)C(F)(F)COC1=CC=CC(CNCCC2=CNC3=CC(F)=CC=C23)=C1
Idanpramine,COC1=CC=C(C=C1)C1(NC(=O)N(CCN2CCCCC2)C1=O)C1=CC=C(OC)C=C1
Idarubicin,C[C@@H]1O[C@H](C[C@H](N)[C@@H]1O)O[C@H]1C[C@@](O)(CC2=C1C(O)=C1C(=O)C3=CC=CC=C3C(=O)C1=C2O)C(C)=O
Idasanutlin,COC1=CC(=CC=C1NC(=O)[C@@H]1N[C@@H](CC(C)(C)C)[C@@](C#N)([C@H]1C1=CC=CC(Cl)=C1F)C1=CC=C(Cl)C=C1F)C(O)=O
Idazoxan,C1CN=C(N1)C1COC2=CC=CC=C2O1
IDD552,OC(=O)COC1=CC(F)=CC=C1C(=O)NCC1=NC2=C(S1)C(F)=CC(F)=C2F
IDD594,OC(=O)COC1=CC(F)=CC=C1C(=S)NCC1=CC=C(Br)C=C1F
IDE-196,CC1(N)CCN(CC1)C1=CC=CN=C1NC(=O)C1=C(N)N=CC(=N1)C1=C(C=CC=N1)C(F)(F)F
Idebenone,COC1=C(OC)C(=O)C(CCCCCCCCCCCCO)=C(C)C1=O
Idelalisib,[H][C@@](CC)(NC1=NC=NC2=C1N=CN2)C1=NC2=CC=CC(F)=C2C(=O)N1C1=CC=CC=C1
Idoxuridine,OC[C@H]1O[C@H](C[C@@H]1O)N1C=C(I)C(=O)NC1=O
Idrocilamide,OCCNC(=O)\C=C\C1=CC=CC=C1
Idronoxil,OC1=CC=C(C=C1)C1=CC2=C(OC1)C=C(O)C=C2
Ifenprodil,CC(C(O)C1=CC=C(O)C=C1)N1CCC(CC2=CC=CC=C2)CC1
Iferanserin,CN1CCCC[C@H]1CCC1=CC=CC=C1NC(=O)\C=C\C1=CC=CC=C1
Ifetroban,CCCCCNC(=O)C1=COC(=N1)[C@@H]1[C@H]2CC[C@H](O2)[C@@H]1CC1=CC=CC=C1CCC(O)=O
Ifidancitinib,COC1=C(F)C(C)=CC(NC2=NC=C(C)C(NC3=CC=C4OC(=O)NC4=C3)=N2)=C1
Ifosfamide,ClCCNP1(=O)OCCCN1CCCl
Iguratimod,CS(=O)(=O)NC1=CC2=C(C=C1OC1=CC=CC=C1)C(=O)C(NC=O)=CO2
Ilaprazole,COC1=C(C)C(CS(=O)C2=NC3=C(N2)C=CC(=C3)N2C=CC=C2)=NC=C1
Ilepatril,[H][C@]12CCC[C@H](N1C(=O)[C@H](CC1=C2C=CC=C1)NC(=O)[C@@H](SC(C)=O)C(C)C)C(O)=O
Ilomastat,CNC(=O)[C@H](CC1=CNC2=CC=CC=C12)NC(=O)[C@H](CC(C)C)CC(=O)NO
Iloperidone,COC1=C(OCCCN2CCC(CC2)C2=NOC3=C2C=CC(F)=C3)C=CC(=C1)C(C)=O
Iloprost,[H][C@]12C[C@@H](O)[C@H](\C=C\[C@@H](O)C(C)CC#CC)[C@@]1([H])C\C(C2)=C\CCCC(O)=O
Ilorasertib,NC1=C2C(SC=C2C2=CC=C(NC(=O)NC3=CC(F)=CC=C3)C=C2)=C(C=N1)C1=CN(CCO)N=C1
ILS-920,CO[C@@H]1C[C@H](C[C@@H](C)[C@@H]2CC(=O)[C@H](C)\C=C(C)/[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)[C@@H]3CC[C@@H](ON3C3=CC=CC=C3)\C=C(C)/[C@H](C[C@@H]3CC[C@@H](C)[C@@](O)(O3)C(=O)C(=O)N3CCCC[C@H]3C(=O)O2)OC)CC[C@H]1O
Imagabalin,CCC[C@@H](C)C[C@H](N)CC(O)=O
Imaradenant,CC1=NC(Cl)=CC(=C1)C1=NN=C(N)N=C1C1=CC=C(F)C=C1
Imatinib,CN1CCN(CC2=CC=C(C=C2)C(=O)NC2=CC(NC3=NC=CC(=N3)C3=CN=CC=C3)=C(C)C=C2)CC1
Imazaquin,CC(C)[C@@]1(C)N=C(NC1=O)C1=NC2=CC=CC=C2C=C1C(O)=O
Imeglimin,C[C@@H]1NC(N)=NC(=N1)N(C)C
