"",molecularweight,xlogp,hydrogenbonddonorcount,hydrogenbondacceptorcount,polarsurfacearea,formalcharge,numrings,rotatablebondcount,refractivity,logpsolubility,ro5,ghose,veber,blood,skin,brain,testis,adipose tissue,muscle,nerve,blood vessel,heart,lung,esophagus,kidney,thyroid,uterus,pancreas,vagina,stomach,adrenal gland,colon,prostate,spleen,liver,ovary,breast,bladder,small intestine,salivary gland,lossfreq,maxbtwn,maxdegree,ntargets,wqed,result
447,Bumetanide,364.10929245,2.4234616983760495,3,5,118.72,0,2,8,95.7803,0.0257,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.353,0.0,0.0,0.0,0.0,3.4530000000000003,0.0,0.0,0.0,3.113,0.0,0.0,0.0,0.0,0.0,0.0,3.201,0.0,0.586206896551724,95228.8222397011,72,2,0.435,passed
448,Dienestrol,266.13067982,4.83196109133333,2,2,40.46,0,2,3,84.3572,0.0123,0,0,1,3.181,0.0,0.0,4.589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.612,0.0,0.0,0.0,0.0,0.0,0.32544378698224896,1307522.3643883,656,1,0.249,passed
449,Oxybuprocaine,308.209992772,3.04628500666667,1,4,64.79,0,1,11,90.6368,0.544,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.544354838709677,311.923861315267,4,1,0.613,passed
450,Testolactone,300.172544634,3.2313274366666698,0,2,43.37,0,4,0,85.791,0.023,0,0,1,0.0,0.0,0.0,3.074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.684,0.0,0.0,0.0,0.0,0.5505617977528089,0.0,66,2,0.435,passed
452,Rimexolone,370.250794954,4.38123233866667,1,3,54.37,0,4,2,109.0676,0.0121,0,0,1,3.254,0.0,4.4910000000000005,0.0,3.125,3.194,0.0,0.0,0.0,3.132,0.0,4.629,0.0,4.564,0.0,0.0,0.0,3.417,0.0,0.0,0.0,4.657,0.0,0.0,0.0,0.0,0.0,0.350282485875706,256392.74781158,268,2,0.435,passed
453,Triazolam,342.043901818,2.8921,0,3,43.07,0,4,1,103.6838,0.0183,0,0,1,0.0,0.0,4.977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.561151079136691,93335.0377589151,584,20,0.317,passed
454,Didanosine,236.09094027,-0.3516364083333339,2,6,88.74,0,3,2,58.5938,6.58,0,0,1,4.715,0.0,3.434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.584,4.341,0.0,0.0,0.0,0.0,0.47766439909297104,1850.1426887229397,18,1,0.40700000000000003,failed
455,Methdilazine,296.13471934,3.9367462423333297,0,2,6.48,0,4,2,91.6363,0.0147,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3921568627450979,0.0,0,1,0.465,passed
457,Ondansetron,293.152812245,2.34996517033333,0,2,39.82,0,4,2,86.7795,0.248,0,0,0,4.46,0.0,4.6110000000000015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.671052631578947,29748.1104816449,32,5,0.272,passed
459,Quinidine,324.183778022,2.51346395066667,1,4,45.59,0,4,4,94.6936,0.33399999999999996,0,0,1,0.0,0.0,4.79,0.0,0.0,3.278,0.0,0.0,4.676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.503875968992248,48947.9770023894,28,2,0.435,passed
460,Amantadine,151.136099549,1.4659475483333302,1,1,26.02,0,3,0,45.5356,0.0846,0,1,0,0.0,4.305,4.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40566037735849103,39011.4658066726,40,2,0.435,passed
461,Dinoprostone,352.22497413400004,3.225270137,3,5,94.83,0,1,12,99.4351,0.044000000000000004,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48148148148148107,33454.0,8,2,0.435,passed
462,Ketotifen,309.118734925,3.3478693230000003,0,2,20.31,0,4,0,101.734,0.00787,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.625,40991.8515994991,570,2,0.435,passed
463,Cyclobenzaprine,275.167399677,4.61301325833333,0,1,3.24,0,3,3,102.6238,0.00689,0,0,0,4.578,0.0,4.647,0.0,0.0,0.0,0.0,0.0,0.0,4.445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.283185840707965,13349.0526553758,30,1,0.478,passed
464,Phenoxybenzamine,303.13899203799997,4.63975705866667,0,2,12.47,0,2,8,88.915,0.0103,0,0,0,4.579,0.0,4.603,0.0,3.08,3.568,0.0,0.0,4.635,0.0,0.0,0.0,4.353,0.0,0.0,0.0,0.0,0.0,0.0,4.422,0.0,3.222,0.0,0.0,0.0,0.0,0.0,0.55625,1274114.41087933,614,6,0.324,passed
466,Misoprostol,382.271924326,3.857755058,2,4,83.83,0,1,14,107.8798,0.0164,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48148148148148107,11150.0,6,3,0.7290000000000001,passed
467,Mesoridazine,386.148654844,3.5745034060000003,0,3,23.55,0,4,4,115.1253,0.0767,0,0,0,0.0,0.0,4.66,0.0,0.0,0.0,0.0,0.0,0.0,4.294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.394230769230769,39011.4658066726,40,2,0.467,passed
468,Maprotiline,277.183049741,4.37210477433333,1,1,12.03,0,4,4,99.3017,0.00015,0,0,0,0.0,0.0,0.0,4.588,0.0,0.0,0.0,0.0,0.0,4.152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.495495495495495,23664.9424901665,22,8,0.21600000000000003,passed
469,Oxymetazoline,260.1888634,3.0323152052087003,2,3,44.62,0,2,3,79.7985,0.0515,0,0,1,0.0,0.0,4.444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.516666666666667,2815.5179925905604,20,2,0.13,passed
471,Salmeterol,415.27225867699997,3.61469620672299,4,5,81.95,0,2,16,122.3904,0.0022600000000000003,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5380000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35964912280701794,89139.86205324471,74,1,0.6859999999999999,passed
473,Methantheline,340.191268703,-0.469356405471745,0,1,35.53,1,3,7,110.4169,0.000132,0,1,0,0.0,0.0,4.566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.314285714285714,1128.50469871051,12,2,0.435,passed
474,Hexafluronium,532.381749546,-0.284013803610158,0,0,0.0,2,6,9,184.4936,0.0567,1,1,0,0.0,4.384,4.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.36,0.0,0.0,0.0,0.0,4.699,0.0,0.0,0.0,0.0,0.0,0.565445026178011,0.0,2,1,0.435,passed
476,Demecarium,556.398856172,-1.41875532094349,0,2,59.08,2,2,17,185.7106,1.6899999999999997e-05,1,1,1,4.54,0.0,4.927,0.0,0.0,3.796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.565445026178011,51784.0228675716,20,2,0.7879999999999999,passed
478,Phenprocoumon,280.10994437799997,3.73532360466667,1,2,46.53,0,3,3,81.6436,0.0486,0,0,1,0.0,0.0,4.7010000000000005,0.0,0.0,0.0,0.0,4.336,0.0,4.455,0.0,4.5360000000000005,0.0,0.0,3.625,0.0,0.0,0.0,0.0,0.0,0.0,3.2710000000000004,0.0,0.0,0.0,0.0,0.0,0.509803921568627,0.0,0,1,0.42,passed
479,Felbamate,238.09535694599998,0.679567943666666,2,2,104.64,0,1,7,59.5868,0.742,0,0,1,0.0,0.0,4.75,0.0,0.0,0.0,3.1260000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40566037735849103,72225.0238421342,90,3,0.276,passed
480,Fexofenadine,501.28790874099997,2.93850098699916,3,5,81.0,0,4,10,147.9846,0.00266,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3921568627450979,0.0,0,1,0.636,passed
481,Rizatriptan,269.164045633,1.76787931433333,1,3,49.74,0,3,5,93.1323,0.33799999999999997,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51063829787234,979.2168838809689,8,2,0.435,passed
482,Norgestimate,369.230393863,4.11240179866667,1,3,58.89,0,4,3,104.9987,0.0053100000000000005,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.396,0.0,3.559,0.0,0.0,0.0,3.18,0.0,3.378,3.315,4.8,0.0,0.0,0.0,0.5911111111111109,1307522.3643883,656,2,0.644,passed
483,Methylprednisolone,374.20932407,1.56000902066667,3,5,94.83,0,4,2,103.0419,0.109,0,0,1,3.254,0.0,4.4910000000000005,0.0,3.125,3.194,0.0,0.0,0.0,3.132,0.0,4.629,0.0,4.564,0.0,0.0,0.0,3.417,0.0,0.0,0.0,4.657,0.0,0.0,0.0,0.0,0.0,0.350282485875706,256392.74781158,268,1,0.312,failed
484,Pindolol,248.15247789400001,1.69298116566667,3,3,57.28,0,2,6,71.462,0.861,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5380000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.457627118644068,89139.86205324471,74,4,0.374,passed
485,Mepivacaine,246.17321333599998,3.19161986966667,1,2,32.34,0,2,2,76.3197,0.621,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.544354838709677,311.923861315267,4,1,0.133,passed
486,Bromfenac,333.000055902,3.6601738139999997,2,4,80.39,0,2,4,80.2643,0.0126,0,0,1,4.655,3.0780000000000003,4.667,0.0,0.0,0.0,0.0,0.0,0.0,4.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47058823529411803,8170.88863179302,30,2,0.33399999999999996,passed
487,Apraclonidine,244.02825175400002,1.65616274966667,3,4,62.44,0,2,1,63.7892,0.409,0,0,1,4.44,0.0,0.0,4.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.516666666666667,2815.5179925905604,20,2,0.33799999999999997,passed
488,Methyldopa,211.084457909,-1.35948031661545,4,5,103.78,0,1,3,53.7914,2.26,0,1,1,4.44,0.0,0.0,4.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.516666666666667,2815.5179925905604,20,1,0.568,passed
489,Azelastine,381.160790112,4.0412634613333305,0,3,35.91,0,4,3,110.5154,0.0092,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3921568627450979,0.0,0,2,0.435,passed
490,Ezetimibe,409.14894995300006,4.55912792833333,2,3,60.77,0,4,6,108.8617,0.008459999999999999,0,0,1,4.67,0.0,0.0,0.0,3.338,0.0,0.0,0.0,0.0,0.0,0.0,4.047,0.0,0.0,4.633,0.0,0.0,0.0,3.229,0.0,0.0,4.791,0.0,0.0,3.024,3.931,0.0,0.47965738758029997,364.887627072914,10,2,0.435,passed
491,Dipyridamole,504.31725180800004,1.806389258,4,12,145.44,0,4,12,142.7794,0.922,1,1,1,3.1860000000000004,0.0,4.542,0.0,0.0,4.635,0.0,0.0,3.109,4.499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6160000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.506666666666667,1275.00209702589,14,4,0.716,passed
493,Lomefloxacin,351.139447899,-0.389775894333776,2,6,72.88,0,3,3,90.11200000000001,0.106,0,0,1,0.0,0.0,3.665,4.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.966,3.286,0.0,0.0,0.0,0.0,0.386986301369863,13574.609164536201,80,2,0.435,passed
495,Physostigmine,275.16337693099996,2.23253307333333,1,3,44.81,0,3,2,78.3968,0.992,0,0,1,4.54,0.0,4.927,0.0,0.0,3.796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47766439909297104,51784.0228675716,20,2,0.435,passed
496,Isotretinoin,300.20893014,5.014367711,1,2,37.3,0,1,5,97.7908,0.00477,1,0,0,4.563,0.0,4.641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.432098765432099,113800.697489801,222,2,0.435,passed
497,Dimenhydrinate,469.188067494,3.651907262,1,1,13.67,0,4,6,90.9439,0.00125,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3921568627450979,0.0,0,1,0.622,passed
498,Dopamine,153.07897860100002,0.029550238796554003,3,3,66.48,0,1,2,43.2482,7.43,0,1,1,4.578,0.0,4.647,0.0,0.0,0.0,0.0,0.0,0.0,4.445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.511627906976744,47272.597854723,40,7,0.494,passed
499,Oxaprozin,293.10519335099997,3.46336685166667,1,3,63.33,0,3,5,81.8793,0.0325,0,0,1,4.655,3.0780000000000003,4.667,0.0,0.0,0.0,0.0,0.0,0.0,4.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47058823529411803,8170.88863179302,30,2,0.435,passed
501,Azathioprine,277.038193193,1.17314395766667,1,6,118.1,0,3,3,70.9462,1.07,0,0,1,3.128,4.847,4.788,0.0,3.042,3.553,0.0,0.0,3.412,4.333,0.0,3.707,0.0,0.0,4.914,0.0,3.0980000000000003,0.0,4.5710000000000015,3.519,0.0,3.303,3.14,0.0,0.0,0.0,0.0,0.33333333333333304,415.746170092716,12,1,0.664,passed
502,Auranofin,678.132666497,-1.0203,0,5,114.43,0,1,14,114.885,0.151,1,1,1,3.065,3.3360000000000003,4.3889999999999985,4.619,0.0,0.0,0.0,0.0,4.563,4.581,0.0,0.0,0.0,3.362,0.0,0.0,0.0,0.0,0.0,0.0,3.073,4.562,0.0,0.0,0.0,0.0,0.0,0.42857142857142894,95833.6260270242,414,2,0.841,passed
503,Hydrochlorothiazide,296.964474846,-0.575617776333333,3,5,118.36,0,2,1,63.1096,2.24,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.074,0.0,4.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.558823529411765,27332.2638012188,26,7,0.335,passed
504,Salbutamol,239.152143543,0.34441615099949,4,4,72.72,0,1,5,67.8709,2.15,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5380000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.457627118644068,89139.86205324471,74,2,0.39899999999999997,passed
505,Levobupivacaine,288.220163528,4.515518884333329,1,2,32.34,0,2,5,90.1933,0.0977,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.544354838709677,311.923861315267,4,1,0.099,passed
508,Ketoprofen,254.09429431400002,3.613333421,1,3,54.37,0,2,4,72.5156,0.0213,0,0,1,4.655,3.0780000000000003,4.667,0.0,0.0,0.0,0.0,0.0,0.0,4.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.536912751677852,13232.7449429355,32,2,0.435,passed
509,Edrophonium,166.123189139,-1.91380732780508,1,1,20.23,1,1,2,62.4088,0.0486,0,1,0,4.54,0.0,4.927,0.0,0.0,3.796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.565445026178011,51784.0228675716,20,2,0.473,passed
513,Glyburide,493.143819418,3.791110048,3,5,113.6,0,3,7,126.9801,0.00206,0,1,1,3.044,4.511,3.639,0.0,3.148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.746,0.0,0.0,0.0,0.0,0.0,0.513761467889908,162414.150368804,80,8,0.456,passed
514,Bethanechol,161.129002798,-4.13811426147175,1,1,52.32,1,0,4,54.441,0.311,0,1,1,0.0,0.0,4.566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20212765957446802,10900.3791572507,22,1,0.555,passed
516,Trichlormethiazide,378.90218026,0.9733494586666659,3,5,118.36,0,2,2,77.4351,0.415,0,0,1,4.599,0.0,4.352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.087,0.0,0.0,0.0,0.0,3.486,0.0,3.318,0.0,0.0,4.626,4.526,0.0,4.54,3.127,0.0,0.5473684210526321,55774.7557586301,602,2,0.435,passed
517,Phylloquinone,450.349780716,9.69644580833333,0,2,34.14,0,2,14,142.9568,5.920000000000001e-05,1,1,1,3.026,0.0,0.0,0.0,0.0,3.216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.484848484848485,35083.907743423595,20,2,0.7340000000000001,passed
519,Methoxyflurane,163.960726574,2.30587823933333,0,1,9.23,0,0,2,27.975,6.46,0,1,0,0.0,0.0,4.973,0.0,0.0,0.0,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52991452991453,22183.965160287098,96,2,0.435,passed
520,Probenecid,285.103478791,2.44287232433333,1,4,74.68,0,1,6,73.8107,0.425,0,0,1,0.0,0.0,4.476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48672566371681397,22304.0,6,4,0.141,passed
522,Cerulenin,223.120843415,1.49969111633333,1,3,72.69,0,1,7,62.5427,1.6,0,0,1,4.658,4.797,4.923,3.749,4.235,0.0,0.0,0.0,3.974,4.199,3.37,0.0,0.0,0.0,3.111,0.0,0.0,4.322,3.408,4.924,0.0,5.0,3.64,0.0,0.0,0.0,0.0,0.374176548089592,153015.949081441,1746,1,0.47700000000000004,failed
523,Procainamide,235.168462309,0.9508966536666659,2,3,58.36,0,1,6,72.2498,3.02,0,0,1,0.0,0.0,4.79,0.0,0.0,3.278,0.0,0.0,4.676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.452054794520548,48415.7150995721,264,2,0.267,passed
524,Fenofibrate,360.11283686699994,5.277762736000001,0,3,52.6,0,2,7,97.1298,0.0007070000000000001,1,0,1,3.169,0.0,4.673,0.0,3.465,3.505,0.0,0.0,3.44,0.0,0.0,3.365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.759,0.0,0.0,0.0,0.0,0.0,0.45967741935483897,52797.2904090132,80,1,0.47700000000000004,passed
525,Rifampicin,822.40512334,2.7698967809531,6,14,220.15,0,5,5,225.5828,0.0413,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.732,0.0,0.0,0.0,3.107,0.0,0.41085271317829497,2279.2141961502803,28,2,0.435,passed
527,Ibuprofen,206.13067982,3.8435581993333297,1,2,37.3,0,1,4,60.7319,0.0684,0,0,0,3.045,0.0,4.609,0.0,0.0,0.0,0.0,0.0,3.334,4.673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.391,0.0,0.0,0.0,0.0,0.0,0.0,0.523809523809524,243334.273788185,208,8,0.182,passed
528,Nitrendipine,360.13213638199994,2.17230223633333,1,5,110.45,0,2,7,96.9133,0.0142,0,0,1,0.0,0.0,4.588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.296,0.0,0.0,0.0,0.0,0.0,0.543539325842697,40315.942296751804,104,8,0.544,passed
529,Mimosine,198.06405681799998,-2.9592000692311604,3,6,103.86,0,1,3,48.6582,13.1,0,1,1,0.0,0.0,3.972,4.557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.746,0.0,4.391,0.0,0.0,0.0,0.557377049180328,65722.02388732269,54,3,0.502,failed
530,Tocainide,192.126263144,1.8824333616666697,2,2,55.12,0,1,2,58.857,1.6,0,0,1,0.0,0.0,4.499,0.0,0.0,3.418,0.0,0.0,4.695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.234,0.0,0.452054794520548,8902.61659339364,28,1,0.282,passed
531,Echothiophate,256.11362580900004,-3.0500552228050797,0,1,35.53,1,0,8,78.138,0.297,0,1,0,0.0,4.384,4.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.36,0.0,0.0,0.0,0.0,4.699,0.0,0.0,0.0,0.0,0.0,0.565445026178011,0.0,2,1,0.64,passed
532,Norfloxacin,319.133219662,-0.9204895652878728,2,6,72.88,0,3,3,85.4768,1.01,0,1,1,0.0,0.0,3.665,4.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.966,3.286,0.0,0.0,0.0,0.0,0.386986301369863,13574.609164536201,80,1,0.203,passed
533,Acetophenazine,411.19804787699996,2.64562065166667,1,5,47.02,0,4,7,121.6967,0.0601,0,0,1,0.0,0.0,4.66,0.0,0.0,0.0,0.0,0.0,0.0,4.294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.394230769230769,47272.597854723,40,2,0.528,passed
534,Isoprenaline,211.120843415,0.240205682147812,4,4,72.72,0,1,4,58.3977,5.86,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5380000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5252525252525251,1095794.03777499,792,2,0.435,passed
535,Glipizide,445.178375067,1.4266122780000001,3,6,130.15,0,3,6,115.6178,0.0164,0,0,1,3.089,0.0,3.048,0.0,4.824,3.381,0.0,0.0,4.666,0.0,0.0,3.239,0.0,0.0,0.0,0.0,0.0,0.0,3.42,0.0,0.0,3.4930000000000003,0.0,0.0,0.0,0.0,0.0,0.45927601809954705,75952.2562377524,146,2,0.37799999999999995,passed
536,Promethazine,284.13471934,4.28757085166667,0,2,6.48,0,3,3,88.5049,0.0245,0,0,0,0.0,0.0,4.79,0.0,0.0,3.278,0.0,0.0,4.676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.495495495495495,1274114.41087933,614,10,0.455,passed
537,Dihydrotachysterol,398.354866094,7.398204005333331,1,1,20.23,0,3,5,129.1122,0.000125,1,1,0,4.538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.051,3.767,0.0,0.0,0.0,0.0,0.0,0.0,4.397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.451327433628319,44680.978230035595,150,1,0.5329999999999999,passed
